EMPLOYER_CANONICAL,total_filings,mba_relevant_filings,certified,new_position_share,median_annual_wage,any_willful_violator,any_h1b_dependent,mba_share
"Cloud Software Group, Inc.",91,24,1.0,0.21978021978021978,155444.6,False,False,0.26373626373626374
"Motorola Solutions, Inc.",285,75,0.9824561403508771,0.3368421052631579,106558.0,False,False,0.2631578947368421
Sanofi Pasteur Inc.,57,15,1.0,0.49122807017543857,107182.5,False,False,0.2631578947368421
"Machinify, Inc.",38,10,1.0,0.9210526315789473,170726.5,False,False,0.2631578947368421
ResMed Digital Health Inc.,38,10,1.0,0.47368421052631576,150000.0,False,False,0.2631578947368421
RxAdvance Corporation,38,10,1.0,0.15789473684210525,140000.08000000002,False,False,0.2631578947368421
Winsupply Inc,38,10,1.0,0.5526315789473685,132600.0,False,False,0.2631578947368421
CitiusTech Inc.,688,181,0.997093023255814,0.3023255813953488,103100.0,False,False,0.26308139534883723
Informatica LLC,156,41,1.0,0.27564102564102566,135741.0,False,False,0.26282051282051283
Sanofi US Services Inc.,156,41,1.0,0.4230769230769231,126036.0,False,False,0.26282051282051283
"HM Health Solutions, Inc.",141,37,1.0,0.41843971631205673,118414.0,False,False,0.2624113475177305
"Consumerinfo.com, Inc.",61,16,1.0,0.39344262295081966,140000.0,False,False,0.26229508196721313
"Takeda Development Center Americas, Inc.",225,59,1.0,0.43555555555555553,159014.4,False,False,0.26222222222222225
HCL,4897,1284,1.0,0.3532775168470492,108722.0,False,False,0.2622013477639371
Cognex Corporation,42,11,1.0,0.14285714285714285,146100.0,False,False,0.2619047619047619
"Viacom International Services, Inc",42,11,1.0,0.3333333333333333,153830.0,False,False,0.2619047619047619
"Thermo Fisher Scientific, Inc.",405,106,0.9950617283950617,0.36790123456790125,115074.5,False,False,0.2617283950617284
"QUALYS, INC.",111,29,0.990990990990991,0.45045045045045046,130250.0,False,False,0.26126126126126126
EMD MILLIPORE CORPORATION,69,18,1.0,0.2318840579710145,113214.0,False,False,0.2608695652173913
CEREBRA CONSULTING INC.,46,12,1.0,0.2826086956521739,104000.0,False,False,0.2608695652173913
"Grammarly, Inc.",46,12,1.0,0.5434782608695652,218000.0,False,False,0.2608695652173913
"HealthVerity, Inc.",46,12,1.0,1.0,105206.0,False,False,0.2608695652173913
Truist Bank,560,146,0.9982142857142857,0.34285714285714286,135450.0,False,False,0.26071428571428573
"Expedia, Inc.",875,228,0.9988571428571429,0.35428571428571426,139370.5,False,False,0.26057142857142856
A9.com LLC,50,13,1.0,0.48,190000.0,False,False,0.26
PROCAL TECHNOLOGIES INC,50,13,1.0,0.26,125000.0,False,False,0.26
X.AI LLC,81,21,0.9753086419753086,0.9259259259259259,277500.0,False,False,0.25925925925925924
Tetra Pak Inc.,54,14,1.0,0.9074074074074074,107665.5,False,False,0.25925925925925924
"Crunchyroll, LLC",58,15,1.0,0.7241379310344828,200000.0,False,False,0.25862068965517243
"CSC  Investments II, LLC",89,23,1.0,1.0,,False,False,0.25842696629213485
"Quantiphi, Inc.",89,23,1.0,0.449438202247191,140000.0,False,False,0.25842696629213485
Sai Business Solutions LLC,89,23,1.0,0.550561797752809,67000.0,False,False,0.25842696629213485
Visa,1681,434,0.998810232004759,0.3277810826888757,141751.0,False,False,0.2581796549672814
"Brillio, LLC",403,104,1.0,0.23076923076923078,113277.0,False,False,0.25806451612903225
The Hertz Corporation,93,24,1.0,0.3978494623655914,137999.94,False,False,0.25806451612903225
The Veritas Healthcare Solutions LLC,93,24,1.0,0.956989247311828,80600.0,False,False,0.25806451612903225
"Synergyassure, Inc",62,16,1.0,0.9516129032258065,80000.0,False,False,0.25806451612903225
Blue Cross Blue Shield of Michigan,101,26,1.0,0.07920792079207921,116626.0,False,False,0.25742574257425743
"Teradata Operations, Inc.",101,26,1.0,0.2871287128712871,148838.0,False,False,0.25742574257425743
"GoDaddy.com, LLC",210,54,1.0,0.20952380952380953,133887.0,False,False,0.2571428571428571
"CLOUDFLARE, INC.",249,64,1.0,0.46184738955823296,156000.0,False,False,0.2570281124497992
"Bill Me Later, Inc.",39,10,1.0,0.3333333333333333,158000.0,False,False,0.2564102564102564
HSK Technologies Inc,39,10,1.0,0.4358974358974359,95493.0,False,False,0.2564102564102564
"Mythics, LLC",39,10,1.0,0.10256410256410256,155650.0,False,False,0.2564102564102564
"Turner Services, Inc.",39,10,1.0,0.23076923076923078,145354.5,False,False,0.2564102564102564
ROBOTICS TECHNOLOGIES LLC,168,43,1.0,0.9583333333333334,80163.0,False,False,0.25595238095238093
"Penumbra, Inc.",86,22,1.0,0.45348837209302323,116896.0,False,False,0.2558139534883721
"AutoZone, Inc.",141,36,0.9929078014184397,0.49645390070921985,126064.0,False,False,0.2553191489361702
"SQUARESPACE, INC.",47,12,1.0,0.48936170212765956,180790.75,False,False,0.2553191489361702
Brunswick Corporation,51,13,1.0,0.3137254901960784,112664.0,False,False,0.2549019607843137
City of Philadelphia,55,14,1.0,0.8363636363636363,79116.0,False,False,0.2545454545454545
Sabre GLBL Inc.,55,14,1.0,0.16363636363636364,127878.0,False,False,0.2545454545454545
"Molex, LLC",169,43,1.0,0.591715976331361,104874.0,False,False,0.25443786982248523
"Sigma Computing, Inc.",67,17,1.0,0.7761194029850746,163500.0,False,False,0.2537313432835821
CHRISTUS Health,75,19,1.0,0.3466666666666667,114434.11,False,False,0.25333333333333335
Refinitiv US LLC,79,20,1.0,0.4936708860759494,131309.0,False,False,0.25316455696202533
Granules Pharmaceuticals Inc.,91,23,0.989010989010989,0.5714285714285714,75000.0,False,False,0.25274725274725274
Infineon Technologies Americas Corp.,281,71,1.0,0.5551601423487544,163473.315,False,False,0.2526690391459075
"Marqeta, Inc.",95,24,1.0,0.35789473684210527,183787.0,False,False,0.25263157894736843
"Paycom Payroll, LLC",282,71,1.0,0.31560283687943264,114000.0,False,False,0.25177304964539005
Infogain Corporation,179,45,1.0,0.5418994413407822,110000.0,False,False,0.25139664804469275
"Epitec, Inc.",267,67,1.0,0.6591760299625468,101348.0,False,False,0.250936329588015
"LYFT, Inc.",216,54,1.0,0.6388888888888888,146307.0,False,False,0.25
"T. Rowe Price Associates, Inc.",116,29,0.9827586206896551,0.12931034482758622,125000.0,False,False,0.25
RGA Enterprise Services Company,96,24,1.0,0.5520833333333334,118680.0,False,False,0.25
"CSS PAYROLL CO, L.P.",80,20,1.0,0.725,210000.0,False,False,0.25
"Netskope, Inc.",68,17,1.0,0.25,160000.0,False,False,0.25
"Uline, Inc.",64,16,1.0,0.390625,135000.0,False,False,0.25
Providence Health & Services,60,15,1.0,0.16666666666666666,114213.0,False,False,0.25
ADT LLC,56,14,1.0,0.39285714285714285,129190.45,False,False,0.25
"Michaels Stores, Inc.",56,14,1.0,0.17857142857142858,137311.0,False,False,0.25
AllPros Consulting LLC,44,11,1.0,0.5681818181818182,86000.0,False,False,0.25
"Allegis Group, Inc.",44,11,1.0,0.20454545454545456,147052.0,False,False,0.25
Alstom Transport USA Inc.,44,11,1.0,0.36363636363636365,101249.0,False,False,0.25
California Physicians' Service,44,11,1.0,0.13636363636363635,164778.0,False,False,0.25
"HD Supply, Inc.",44,11,1.0,0.4772727272727273,143800.0,False,False,0.25
"Ironclad, Inc.",40,10,1.0,0.325,195000.0,False,False,0.25
"T-Mobile USA, Inc.",893,223,1.0,0.3751399776035834,146354.17,False,False,0.24972004479283313
"Charles River Laboratories, Inc.",85,21,0.9647058823529412,0.4,133179.02,False,False,0.24705882352941178
"REDWOOD MATERIALS, INC.",77,19,1.0,0.7012987012987013,135000.0,False,False,0.24675324675324675
lululemon usa inc.,69,17,1.0,0.07246376811594203,180584.5,False,False,0.2463768115942029
"Calix, Inc.",65,16,1.0,0.5384615384615384,137862.0,False,False,0.24615384615384617
Information Data Systems Inc.,57,14,1.0,0.6842105263157895,92300.0,False,False,0.24561403508771928
"BJ's Wholesale Club, Inc.",106,26,0.9905660377358491,0.42452830188679247,145708.0,False,False,0.24528301886792453
"JOHNSON CONTROLS, INC.",106,26,1.0,0.330188679245283,104125.0,False,False,0.24528301886792453
EMC Corporation,359,88,0.9944289693593314,0.24512534818941503,158922.0,False,False,0.24512534818941503
"Allegiant Air, LLC",49,12,1.0,0.2653061224489796,119953.6,False,False,0.24489795918367346
"Citrix Systems, Inc.",49,12,1.0,0.22448979591836735,,False,False,0.24489795918367346
"Cognizant TriZetto Software Group, Inc.",49,12,1.0,0.02040816326530612,123614.5,False,False,0.24489795918367346
"Viavi Solutions, Inc.",49,12,1.0,0.4897959183673469,122949.0,False,False,0.24489795918367346
Ancestry.com Operations Inc.,143,35,1.0,0.2097902097902098,155000.0,False,False,0.24475524475524477
"Siemens Medical Solutions USA, Inc.",188,46,1.0,0.5797872340425532,132652.31,False,False,0.24468085106382978
"Anthropic, PBC",368,90,1.0,0.904891304347826,300000.0,False,False,0.24456521739130435
SPLINT PHARMA LLC,45,11,1.0,0.8888888888888888,87380.8,False,False,0.24444444444444444
Wintrust Financial Corporation,45,11,1.0,0.3111111111111111,142000.0,False,False,0.24444444444444444
Wells Fargo,1154,282,0.9982668977469671,0.36741767764298094,141751.0,False,False,0.24436741767764297
"F5, Inc.",295,72,1.0,0.42033898305084744,171000.0,False,False,0.2440677966101695
Corning Incorporated,82,20,1.0,0.2926829268292683,133900.0,False,False,0.24390243902439024
"Foundation Medicine, Inc.",41,10,1.0,0.21951219512195122,141409.0,False,False,0.24390243902439024
"REVOLUTION MEDICINES, INC.",41,10,1.0,0.7073170731707317,178000.0,False,False,0.24390243902439024
"Sierra Technologies, Inc.",41,10,1.0,0.975609756097561,250000.0,False,False,0.24390243902439024
BILL Operations LLC,197,48,0.9949238578680203,0.38071065989847713,188000.0,False,False,0.2436548223350254
Sapient Corporation,148,36,0.9932432432432432,0.3783783783783784,155773.33500000002,False,False,0.24324324324324326
"Skydio, Inc.",66,16,1.0,0.6212121212121212,185000.0,False,False,0.24242424242424243
Shopify (USA) Inc.,95,23,1.0,0.631578947368421,139506.0,False,False,0.24210526315789474
"BECKMAN COULTER, INC.",62,15,1.0,0.5,142175.64,False,False,0.24193548387096775
"Notion Labs, Inc.",62,15,1.0,0.7096774193548387,215400.0,False,False,0.24193548387096775
AstraZeneca Pharmaceuticals LP,236,57,1.0,0.5508474576271186,149986.9,False,False,0.24152542372881355
Regal Rexnord Corporation,58,14,1.0,0.43103448275862066,139175.0,False,False,0.2413793103448276
"Elsevier, Inc.",54,13,1.0,0.2777777777777778,113141.37,False,False,0.24074074074074073
ABBOTT LABORATORIES,158,38,1.0,0.3924050632911392,119000.0,False,False,0.24050632911392406
"Flatiron Dragados USA, Inc.",50,12,1.0,0.62,92500.0,False,False,0.24
MAHARISHI International UNIVERSITY,50,12,1.0,0.66,64022.0,False,False,0.24
Panasonic Corporation of North America (PNA),50,12,1.0,0.62,120750.0,False,False,0.24
Cummins Inc.,1563,375,0.9961612284069098,0.30262316058861166,96265.5,False,False,0.2399232245681382
"General Motors Financial Company, Inc.",167,40,1.0,0.46107784431137727,145000.0,False,False,0.23952095808383234
"Atlassian US, Inc.",535,128,1.0,0.5308411214953271,185500.0,False,False,0.23925233644859814
"Conduent State Healthcare, LLC",46,11,1.0,0.32608695652173914,111966.0,False,False,0.2391304347826087
United Consulting Hub Inc,46,11,1.0,0.7391304347826086,81380.0,False,False,0.2391304347826087
"PayPal, Inc.",2326,555,0.999140154772141,0.6289767841788478,171674.75,False,False,0.23860705073086844
Cigna-Evernorth Services Inc.,654,156,0.9984709480122325,0.11926605504587157,144025.69,False,False,0.23853211009174313
TANISHA SYSTEMS INC,151,36,1.0,0.6688741721854304,85400.0,False,False,0.23841059602649006
NetJets Services Inc.,42,10,1.0,0.38095238095238093,124820.4,False,False,0.23809523809523808
"NAGARRO, INC",261,62,1.0,0.34099616858237547,102627.0,False,False,0.23754789272030652
"ChargePoint, Inc.",59,14,1.0,0.4915254237288136,168000.0,False,False,0.23728813559322035
"CRA International, Inc.",152,36,1.0,0.5921052631578947,113000.0,False,False,0.23684210526315788
"Sophos, Inc.",76,18,1.0,0.10526315789473684,155377.9,False,False,0.23684210526315788
M&T Bank,169,40,1.0,0.3609467455621302,123656.0,False,False,0.23668639053254437
"MetLife Group, Inc.",220,52,1.0,0.12727272727272726,127796.0,False,False,0.23636363636363636
"PURE STORAGE, INC.",220,52,1.0,0.5409090909090909,195000.0,False,False,0.23636363636363636
"FEV North America, Inc.",55,13,1.0,0.34545454545454546,98341.0,False,False,0.23636363636363636
"SPOTIFY USA, INC.",237,56,1.0,0.3628691983122363,201560.0,False,False,0.23628691983122363
OKBL USA Technology Inc.,89,21,1.0,0.5730337078651685,200796.0,False,False,0.23595505617977527
"The Fountain Group, LLC",85,20,1.0,0.7176470588235294,120640.0,False,False,0.23529411764705882
"AVEVA SOFTWARE, LLC",51,12,1.0,0.3333333333333333,136490.0,False,False,0.23529411764705882
Accenture LLP,4409,1037,1.0,0.1721478793377183,127600.0,False,False,0.2352007257881606
"United Parcel Service General Services, Co.",145,34,1.0,0.6758620689655173,140100.0,False,False,0.23448275862068965
"Daimler Truck North America, LLC",64,15,1.0,0.40625,135909.0,False,False,0.234375
GBT US LLC,47,11,1.0,0.2553191489361702,128877.0,False,False,0.23404255319148937
"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",201,47,0.9900497512437811,0.3283582089552239,112773.0,False,False,0.23383084577114427
"Ryder System, Inc.",103,24,1.0,0.33980582524271846,119500.0,False,False,0.23300970873786409
DISH Network LLC,279,65,0.996415770609319,0.3942652329749104,111966.0,False,False,0.23297491039426524
The Huntington National Bank,189,44,1.0,0.3915343915343915,124000.0,False,False,0.2328042328042328
Dish Wireless LLC,421,98,1.0,0.5154394299287411,107307.0,False,False,0.2327790973871734
"Eight Eleven Group, LLC",43,10,1.0,0.9534883720930233,124800.0,False,False,0.23255813953488372
FAIR ISAAC CORPORATION,43,10,1.0,0.4186046511627907,155709.0,False,False,0.23255813953488372
"Fisher Asset Management, LLC",43,10,1.0,0.13953488372093023,148841.0,False,False,0.23255813953488372
"Moveworks, Inc.",43,10,1.0,0.6976744186046512,225000.0,False,False,0.23255813953488372
"North American Lighting, Inc.",43,10,1.0,0.20930232558139536,117853.0,False,False,0.23255813953488372
"Susquehanna International Group, LLP",168,39,1.0,0.6071428571428571,108100.0,False,False,0.23214285714285715
"MACY'S SYSTEMS & TECHNOLOGY, INC.",112,26,1.0,0.05357142857142857,171750.0,False,False,0.23214285714285715
HARMAN CONNECTED SERVICES INC,56,13,1.0,0.4107142857142857,127300.0,False,False,0.23214285714285715
Ibase Operations Corp.,125,29,1.0,0.6,99987.0,False,False,0.232
SPRUCE TECHNOLOGY INC.,69,16,1.0,0.2608695652173913,125000.0,False,False,0.2318840579710145
"ICF Incorporated, LLC",82,19,1.0,0.34146341463414637,104400.0,False,False,0.23170731707317074
SMARTSHEET INC.,82,19,1.0,0.2682926829268293,162000.0,False,False,0.23170731707317074
Capital Group Companies Global,130,30,0.9923076923076923,0.26153846153846155,174429.0,False,False,0.23076923076923078
"Entegris, Inc.",78,18,1.0,0.46153846153846156,114023.5,False,False,0.23076923076923078
AI TECHNOLOGIES LLC,52,12,1.0,0.2692307692307692,,False,False,0.23076923076923078
"EMPOWER RETIREMENT, LLC",52,12,1.0,0.19230769230769232,155985.2,False,False,0.23076923076923078
Electronic Arts Inc.,243,56,0.9917695473251029,0.45267489711934156,153835.0,False,False,0.23045267489711935
"Medtronic, Inc.",566,130,0.9946996466431095,0.3710247349823322,115420.5,False,False,0.22968197879858657
TMEIC CORPORATION AMERICAS,48,11,1.0,0.6875,109470.4,False,False,0.22916666666666666
"Roku, Inc.",175,40,1.0,0.10857142857142857,225250.0,False,False,0.22857142857142856
Adobe Inc.,2234,510,0.9977618621307073,0.5863921217547001,183750.0,False,False,0.22829006266786034
Zappos.com LLC,57,13,1.0,0.6491228070175439,177100.0,False,False,0.22807017543859648
"Coinbase, Inc.",307,70,1.0,0.6840390879478827,182812.5,False,False,0.2280130293159609
"Twitch Interactive, Inc.",101,23,1.0,0.39603960396039606,183000.0,False,False,0.22772277227722773
"Elevance Health, Inc.",743,169,0.9986541049798116,0.03768506056527591,136941.20500000002,False,False,0.2274562584118439
"Synopsys, Inc.",352,80,0.9943181818181818,0.8806818181818182,151217.0,False,False,0.22727272727272727
Infosoft Inc,44,10,1.0,0.7727272727272727,105976.0,False,False,0.22727272727272727
"Telecom Technology Services, Inc.",44,10,1.0,0.045454545454545456,99154.0,False,False,0.22727272727272727
"PPD Development, L.P.",163,37,1.0,0.34355828220858897,94130.0,False,False,0.22699386503067484
"Zillow, Inc.",247,56,1.0,0.2591093117408907,175000.0,False,False,0.22672064777327935
"Vistex, Inc.",75,17,1.0,0.6666666666666666,122700.0,False,False,0.22666666666666666
"Medline Industries, LP.",609,138,0.9950738916256158,0.41379310344827586,134000.0,False,False,0.22660098522167488
"BEST BUY CO., INC.",287,65,0.9965156794425087,0.18815331010452963,152168.595,False,False,0.2264808362369338
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",159,36,1.0,0.24528301886792453,133078.0,False,False,0.22641509433962265
"CSTS TECHNOLOGIES, INC",53,12,1.0,0.660377358490566,97219.0,False,False,0.22641509433962265
CYPRESS SEMICONDUCTOR CORPORATION,53,12,1.0,0.41509433962264153,163044.31,False,False,0.22641509433962265
Harbinger Motors Inc.,71,16,1.0,0.8309859154929577,140000.0,False,False,0.22535211267605634
MAXIMUS Inc.,71,16,1.0,0.19718309859154928,137509.0,False,False,0.22535211267605634
"KEYSIGHT TECHNOLOGIES, INC.",191,43,1.0,0.5549738219895288,139256.0,False,False,0.225130890052356
"ASML US, LP",933,210,1.0,0.36441586280814575,125625.0,False,False,0.22508038585209003
"WAL-MART ASSOCIATES, INC.",6466,1455,0.9992267244045778,0.3255490256727498,145000.0,False,False,0.22502319826786266
"Omnissa, LLC",120,27,0.9916666666666667,0.18333333333333332,176051.2,False,False,0.225
"Fox Cable Network Services, LLC",80,18,1.0,0.4125,169541.0,False,False,0.225
Credit Karma LLC,218,49,1.0,0.2889908256880734,215438.0,False,False,0.22477064220183487
"Salesforce, Inc.",3499,786,1.0,0.36524721348956846,200366.10499999998,False,False,0.22463561017433553
"CBS Interactive, Inc.",98,22,1.0,0.21428571428571427,161915.9,False,False,0.22448979591836735
"First Solar, Inc.",98,22,1.0,0.7448979591836735,92321.0,False,False,0.22448979591836735
"B/E Aerospace, Inc.",49,11,1.0,0.3469387755102041,115336.0,False,False,0.22448979591836735
"Twilio, Inc.",290,65,1.0,0.2620689655172414,177580.76,False,False,0.22413793103448276
Gotion Illinois New Energy Inc.,58,13,1.0,1.0,90000.0,False,False,0.22413793103448276
The Boeing Company,125,28,1.0,0.704,118706.0,False,False,0.224
"Alnylam US, Inc.",76,17,1.0,0.5921052631578947,142397.5,False,False,0.2236842105263158
Vertex Pharmaceuticals Incorporated,336,75,1.0,0.41369047619047616,134202.0,False,False,0.22321428571428573
